Minutes, Seconds, Cell Alive, Maximum Cell Count, Cells Died, Cells Died by Swelling, Cells Died by Lack of ATP, Cells Died by Lack of ATP that were Splitting, Cells Died in the last 30 Seconds, Cells Died in the last 30 Seconds (Swelling), Cells Died in the last 30 Seconds (ATP), Cells Died in the last 30 Seconds (ATP & Splitting), Cells Created, Cells Created in the last 30 Seconds, Average Cell Lifetime(in seconds), Cell Lifetime Standard Deviation, Average Cell Size, Cell Size Standard Deviation, Average Cell Length, Cell Length Standard Deviation, Flagellum Absolute, Flagellum Percent, Membrane Absolute, Membrane Percent, Energy Manager Absolute, Energy Manager percent, Splitting Manager Absolute, Splitting Manager Percent, Total Food, Total Poison
261,57,776,924,21614,18252,3362,2726,38,31,7,4,22340,29,469.228333,972.257874,8.364296,0.724273,6.195297,1.444223,28,0.036082,0,0.000000,384,0.494845,748,0.963918,346606.812500,0.000006
262,27,766,924,21655,18277,3378,2737,41,25,16,11,22371,31,476.493134,979.876526,8.360576,0.738977,6.180140,1.431237,31,0.040470,0,0.000000,376,0.490862,736,0.960836,346380.187500,0.000130
262,57,764,924,21700,18310,3390,2749,45,33,12,12,22414,43,472.585358,983.885864,8.355973,0.749618,6.206482,1.419268,28,0.036649,0,0.000000,364,0.476440,732,0.958115,346415.843750,0.001034
263,27,774,924,21736,18341,3395,2754,36,31,5,5,22460,46,463.124481,980.743713,8.356668,0.757617,6.204881,1.414961,30,0.038760,0,0.000000,372,0.480620,739,0.954780,346531.812500,0.000002
263,57,778,924,21770,18367,3403,2758,34,26,8,4,22498,38,462.014709,980.792175,8.377029,0.755010,6.194757,1.411675,31,0.039846,0,0.000000,377,0.484576,744,0.956298,346555.593750,0.000000
264,27,801,924,21789,18384,3405,2759,19,17,2,1,22540,42,461.022522,970.631042,8.381096,0.750747,6.201555,1.407652,35,0.043695,0,0.000000,384,0.479401,767,0.957553,346515.312500,0.000000
264,57,791,924,21825,18417,3408,2762,36,33,3,3,22566,26,464.354126,977.170288,8.378140,0.765876,6.195224,1.416999,37,0.046776,0,0.000000,379,0.479140,759,0.959545,346464.062500,0.010586
265,27,777,924,21869,18455,3414,2766,44,38,6,4,22596,30,463.533051,986.358948,8.371349,0.778449,6.203034,1.424084,38,0.048906,0,0.000000,371,0.477477,745,0.958816,346686.781250,0.001732
265,57,763,924,21909,18484,3425,2775,40,29,11,9,22622,26,471.356201,995.878357,8.364970,0.770306,6.200884,1.420656,36,0.047182,0,0.000000,365,0.478375,732,0.959371,346497.718750,0.000047
266,27,758,924,21949,18517,3432,2779,40,33,7,4,22657,35,471.314117,1001.736694,8.364568,0.773235,6.216105,1.423952,36,0.047493,0,0.000000,360,0.474934,726,0.957784,346587.500000,0.017238
266,57,762,924,21986,18547,3439,2785,37,30,7,6,22698,41,468.043152,1002.704102,8.360818,0.781689,6.198969,1.424425,37,0.048556,0,0.000000,368,0.482940,729,0.956693,346564.656250,0.000007
267,27,752,924,22022,18575,3447,2792,36,28,8,7,22724,26,473.589081,1010.560852,8.358349,0.770820,6.230510,1.414242,35,0.046543,0,0.000000,362,0.481383,721,0.958777,346570.250000,0.001635
267,57,735,924,22070,18614,3456,2801,48,39,9,9,22755,31,471.743164,1022.405823,8.368021,0.771015,6.236864,1.409962,34,0.046259,0,0.000000,353,0.480272,702,0.955102,346569.656250,0.001285
268,27,731,924,22102,18644,3458,2802,32,30,2,1,22783,28,472.553192,1026.542969,8.366551,0.767018,6.258366,1.401616,32,0.043776,0,0.000000,360,0.492476,699,0.956224,346651.531250,0.000278
268,57,723,924,22137,18675,3462,2804,35,31,4,2,22810,27,476.592377,1034.023560,8.377646,0.755424,6.271224,1.397484,32,0.044260,0,0.000000,356,0.492393,688,0.951591,346583.156250,0.014081
269,27,712,924,22170,18704,3466,2806,33,29,4,2,22832,22,483.899658,1043.264282,8.381096,0.742387,6.289219,1.396761,33,0.046348,0,0.000000,349,0.490169,678,0.952247,346454.812500,0.000818
269,57,703,924,22217,18748,3469,2808,47,44,3,2,22870,38,475.445496,1052.819336,8.386553,0.743837,6.333420,1.383072,35,0.049787,0,0.000000,346,0.492176,671,0.954481,346269.250000,0.025291
270,27,702,924,22261,18779,3482,2819,44,31,13,11,22913,43,467.656342,1056.235352,8.391043,0.751604,6.358961,1.369546,36,0.051282,0,0.000000,334,0.475783,672,0.957265,346371.718750,0.000000
270,57,712,924,22291,18803,3488,2822,30,24,6,3,22953,40,463.304382,1051.501465,8.378579,0.746035,6.370056,1.385809,35,0.049157,0,0.000000,336,0.471910,683,0.959270,346400.312500,0.000052
271,27,703,924,22335,18833,3502,2835,44,30,14,13,22988,35,467.699310,1060.099731,8.387224,0.739542,6.364895,1.371732,35,0.049787,0,0.000000,332,0.472262,678,0.964438,346289.281250,0.000036
271,57,711,924,22371,18858,3513,2841,36,25,11,6,23032,44,464.230560,1057.927856,8.393001,0.741638,6.355074,1.369146,36,0.050633,0,0.000000,337,0.473980,683,0.960619,346422.500000,0.030081
272,27,710,924,22411,18890,3521,2848,40,32,8,7,23071,39,461.697632,1061.660645,8.399082,0.738583,6.344921,1.369897,33,0.046479,0,0.000000,346,0.487324,682,0.960563,346200.843750,0.002835
272,57,704,924,22454,18925,3529,2852,43,35,8,4,23108,37,458.999969,1068.738770,8.412364,0.718456,6.334663,1.360153,34,0.048295,0,0.000000,342,0.485795,675,0.958807,346556.718750,0.000268
273,27,708,924,22469,18936,3533,2855,15,11,4,3,23127,19,474.722626,1067.409302,8.415085,0.711964,6.327837,1.364899,34,0.048023,0,0.000000,345,0.487288,678,0.957627,346560.906250,0.000000
273,57,703,924,22497,18956,3541,2861,28,20,8,6,23150,23,482.966522,1072.724731,8.410065,0.714795,6.342463,1.354016,32,0.045519,0,0.000000,340,0.483642,674,0.958748,346360.625000,0.000001
274,27,692,924,22532,18985,3547,2866,35,29,6,5,23174,24,488.719879,1082.721558,8.406781,0.716314,6.364611,1.343561,30,0.043353,0,0.000000,333,0.481214,662,0.956647,346852.187500,0.034350
274,57,688,924,22574,19015,3559,2877,42,30,12,11,23212,38,483.261932,1087.435303,8.416347,0.714185,6.359906,1.332038,32,0.046512,0,0.000000,326,0.473837,661,0.960756,346626.531250,0.000000
275,27,692,924,22601,19039,3562,2880,27,24,3,3,23243,31,482.770996,1086.353027,8.410281,0.726253,6.358733,1.320351,32,0.046243,0,0.000000,334,0.482659,663,0.958093,346423.593750,0.000267
275,58,686,924,22633,19066,3567,2884,32,27,5,4,23269,26,484.476776,1092.482910,8.404096,0.730439,6.373291,1.319127,31,0.045190,0,0.000000,332,0.483965,660,0.962099,346532.343750,0.004612
276,28,704,924,22659,19088,3571,2887,26,22,4,3,23313,44,476.685822,1083.026489,8.407351,0.724288,6.359181,1.328389,33,0.046875,0,0.000000,339,0.481534,678,0.963068,346614.250000,0.000001
276,58,699,924,22692,19117,3575,2891,33,29,4,4,23341,28,476.038391,1087.790649,8.407449,0.720950,6.333252,1.336317,31,0.044349,0,0.000000,341,0.487840,674,0.964235,346410.062500,0.005355
277,28,685,924,22731,19149,3582,2897,39,32,7,6,23366,25,477.730896,1099.950439,8.409648,0.717993,6.351764,1.342865,29,0.042336,0,0.000000,336,0.490511,660,0.963504,346560.343750,0.005242
277,58,692,924,22762,19171,3591,2904,31,22,9,7,23404,38,474.640228,1097.375610,8.398681,0.724951,6.344929,1.338217,28,0.040462,0,0.000000,338,0.488439,667,0.963873,346481.062500,0.000001
278,28,680,924,22792,19197,3595,2907,30,26,4,3,23422,18,483.924164,1107.996826,8.401630,0.715772,6.358380,1.332500,26,0.038235,0,0.000000,335,0.492647,654,0.961765,346526.281250,0.002357
278,58,683,924,22830,19231,3599,2909,38,34,4,2,23463,41,473.725922,1109.548340,8.409883,0.711319,6.366860,1.302091,29,0.042460,0,0.000000,339,0.496340,656,0.960469,346494.812500,0.000001
279,28,685,924,22861,19256,3605,2914,31,25,6,5,23496,33,473.411255,1110.869629,8.414294,0.707382,6.376694,1.313315,27,0.039416,0,0.000000,336,0.490511,656,0.957664,346523.218750,0.000006
279,57,670,924,22903,19290,3613,2921,42,34,8,7,23523,27,469.773682,1121.707397,8.420171,0.703683,6.350711,1.305408,26,0.038806,0,0.000000,326,0.486567,643,0.959701,346598.156250,0.000142
280,27,673,924,22939,19317,3622,2929,36,27,9,8,23562,39,464.439819,1121.761108,8.425885,0.697821,6.338089,1.294394,29,0.043091,0,0.000000,325,0.482912,646,0.959881,346799.125000,0.029958
280,57,674,924,22972,19342,3630,2934,33,25,8,5,23596,34,463.764313,1123.933228,8.415801,0.713188,6.310060,1.293926,31,0.045994,0,0.000000,329,0.488131,647,0.959941,346549.875000,0.000031
281,27,680,924,23001,19364,3637,2939,29,22,7,5,23631,35,462.886444,1121.909668,8.409839,0.716795,6.301041,1.289277,31,0.045588,0,0.000000,330,0.485294,651,0.957353,346331.156250,0.002352
281,57,683,924,23030,19389,3641,2943,29,25,4,4,23663,32,465.390137,1122.277466,8.406876,0.715999,6.262654,1.298485,34,0.049780,0,0.000000,337,0.493411,652,0.954612,346348.750000,0.000592
282,26,682,924,23064,19418,3646,2947,34,29,5,4,23696,33,463.553467,1124.421021,8.425231,0.700675,6.263297,1.292014,34,0.049853,0,0.000000,337,0.494135,653,0.957478,346519.750000,0.000000
282,56,698,924,23093,19443,3650,2951,29,25,4,4,23741,45,453.966034,1115.179199,8.413616,0.709525,6.300525,1.282198,31,0.044413,0,0.000000,348,0.498567,667,0.955587,346588.250000,0.000000
283,26,693,924,23126,19468,3658,2958,33,25,8,7,23769,28,457.496979,1120.948730,8.416004,0.704632,6.285461,1.284310,32,0.046176,0,0.000000,342,0.493506,661,0.953824,346377.437500,0.000000
283,56,692,924,23154,19494,3660,2960,28,26,2,2,23796,27,459.435822,1123.460327,8.422047,0.697067,6.290431,1.294466,31,0.044798,0,0.000000,345,0.498555,659,0.952312,346656.031250,0.000012
284,26,702,924,23180,19515,3665,2963,26,21,5,3,23832,36,458.522430,1117.947388,8.434023,0.692221,6.275725,1.318192,33,0.047009,0,0.000000,354,0.504274,668,0.951567,346596.125000,0.001722
284,56,701,924,23206,19536,3670,2967,26,21,5,4,23857,25,465.162994,1119.891846,8.434193,0.688078,6.267871,1.318280,33,0.047076,0,0.000000,351,0.500713,667,0.951498,346180.343750,0.000000
285,25,704,924,23238,19562,3676,2973,32,26,6,6,23892,35,463.889191,1119.380615,8.419175,0.703431,6.268023,1.314870,35,0.049716,0,0.000000,352,0.500000,667,0.947443,346280.656250,0.002636
285,55,715,924,23270,19587,3683,2980,32,25,7,7,23935,43,457.165283,1113.698120,8.414586,0.708517,6.255695,1.316899,36,0.050350,0,0.000000,355,0.496504,676,0.945455,346322.250000,0.000331
286,25,719,924,23300,19610,3690,2985,30,23,7,5,23969,34,456.352020,1111.640503,8.402638,0.712435,6.278003,1.332695,34,0.047288,0,0.000000,358,0.497914,679,0.944367,346533.531250,0.010267
286,56,720,924,23322,19629,3693,2986,22,19,3,1,23992,23,467.329773,1112.992920,8.403795,0.706928,6.292446,1.328888,34,0.047222,0,0.000000,360,0.500000,679,0.943056,346559.343750,0.000037
287,26,712,924,23355,19660,3695,2988,33,31,2,2,24017,25,471.232147,1120.558594,8.405534,0.702010,6.309022,1.313497,34,0.047753,0,0.000000,358,0.502809,671,0.942416,346822.406250,0.000004
287,56,714,924,23378,19683,3695,2988,23,23,0,0,24042,25,478.272400,1120.841187,8.400521,0.711811,6.304982,1.317681,35,0.049020,0,0.000000,364,0.509804,672,0.941176,346610.656250,0.036537
288,26,700,924,23415,19712,3703,2995,37,29,8,7,24065,23,489.908691,1133.742920,8.403737,0.698992,6.308815,1.321113,32,0.045714,0,0.000000,358,0.511429,658,0.940000,346615.906250,0.009246
288,56,693,924,23450,19740,3710,3000,35,28,7,5,24093,28,492.335938,1141.407471,8.396695,0.703086,6.294521,1.321094,31,0.044733,0,0.000000,366,0.528139,652,0.940837,346541.968750,0.000001
289,27,678,924,23492,19774,3718,3006,42,34,8,6,24120,27,490.919525,1154.611084,8.387861,0.707383,6.300801,1.314375,29,0.042773,0,0.000000,366,0.539823,640,0.943953,346634.312500,0.002708
289,57,670,924,23525,19800,3725,3013,33,26,7,7,24145,25,496.342804,1162.708496,8.390780,0.705249,6.315737,1.322649,28,0.041791,0,0.000000,361,0.538806,631,0.941791,346403.906250,0.000000
290,26,672,924,23558,19828,3730,3018,33,28,5,5,24180,35,491.824493,1163.816284,8.396588,0.710232,6.298482,1.337224,29,0.043155,0,0.000000,359,0.534226,632,0.940476,346637.593750,0.000007
290,56,660,924,23600,19865,3735,3022,42,37,5,4,24210,30,488.040161,1176.408936,8.395160,0.724657,6.308108,1.364896,29,0.043939,0,0.000000,358,0.542424,619,0.937879,346766.000000,0.000592
291,26,653,924,23637,19896,3741,3026,37,31,6,4,24240,30,490.023895,1185.901978,8.388599,0.734686,6.279161,1.382207,29,0.044410,0,0.000000,352,0.539051,613,0.938744,346343.875000,0.000006
291,56,648,924,23666,19921,3745,3030,29,25,4,4,24264,24,495.236938,1192.551880,8.395386,0.737177,6.286118,1.380229,31,0.047840,0,0.000000,354,0.546296,613,0.945988,346569.125000,0.007570
292,26,648,924,23698,19948,3750,3035,32,27,5,5,24296,32,493.631073,1195.570313,8.397215,0.740564,6.292849,1.370785,29,0.044753,0,0.000000,354,0.546296,613,0.945988,346701.656250,0.000009
292,56,654,924,23733,19977,3756,3040,35,29,6,5,24337,41,484.079071,1194.472168,8.400285,0.742264,6.291683,1.381355,29,0.044343,0,0.000000,362,0.553517,623,0.952599,346619.250000,0.003255
293,25,649,924,23767,20003,3764,3045,34,26,8,5,24366,29,484.352814,1200.758789,8.395021,0.735301,6.261432,1.382322,26,0.040062,0,0.000000,363,0.559322,622,0.958398,346712.093750,0.003507
293,55,634,924,23807,20040,3767,3047,40,37,3,2,24391,25,483.166595,1216.432983,8.395670,0.741675,6.279068,1.381225,24,0.037855,0,0.000000,360,0.567823,607,0.957413,346809.031250,0.005255
294,25,623,924,23845,20074,3771,3051,38,34,4,4,24418,27,481.101868,1229.188721,8.394390,0.751187,6.252260,1.366128,24,0.038523,0,0.000000,355,0.569823,598,0.959872,347132.281250,0.000703
294,55,612,924,23881,20106,3775,3054,36,32,4,3,24443,25,484.086334,1242.566040,8.382955,0.759293,6.274334,1.379619,24,0.039216,0,0.000000,347,0.566993,587,0.959150,346774.875000,0.000396
295,25,607,924,23915,20138,3777,3056,34,32,2,2,24472,29,479.545349,1250.268799,8.380697,0.760919,6.267215,1.392123,23,0.037891,0,0.000000,349,0.574959,581,0.957166,346582.812500,0.000243
295,55,603,924,23941,20160,3781,3060,26,22,4,4,24494,22,485.113739,1255.952515,8.389297,0.766700,6.250525,1.387588,23,0.038143,0,0.000000,347,0.575456,578,0.958541,346629.000000,0.000000
296,25,598,924,23973,20186,3787,3064,32,26,6,4,24521,27,483.568939,1262.985352,8.377464,0.759078,6.241500,1.397538,23,0.038462,0,0.000000,343,0.573579,573,0.958194,346673.843750,0.007957
296,55,579,924,24019,20226,3793,3068,46,40,6,4,24548,27,479.865295,1284.948975,8.371968,0.765508,6.250041,1.405332,24,0.041451,0,0.000000,327,0.564767,556,0.960276,346696.718750,0.002133
297,26,570,924,24050,20246,3804,3077,31,20,11,9,24570,22,487.174622,1296.576904,8.366864,0.775158,6.229979,1.420153,25,0.043860,0,0.000000,318,0.557895,549,0.963158,346673.468750,0.008058
297,56,570,924,24073,20266,3807,3080,23,20,3,3,24593,23,491.048615,1298.041016,8.375777,0.765265,6.223962,1.424654,24,0.042105,0,0.000000,317,0.556140,547,0.959649,346869.125000,0.001975
298,26,558,924,24110,20299,3811,3082,37,33,4,2,24618,25,483.945465,1312.695435,8.357882,0.785687,6.251472,1.425280,24,0.043011,0,0.000000,308,0.551971,534,0.956989,346823.218750,0.000007
298,56,562,924,24133,20322,3811,3082,23,23,0,0,24645,27,479.843872,1310.348755,8.351768,0.786770,6.248342,1.434448,23,0.040925,0,0.000000,315,0.560498,538,0.957295,346676.468750,0.001745
299,26,551,924,24170,20354,3816,3087,37,32,5,5,24671,26,478.196289,1324.747681,8.335012,0.789627,6.257576,1.444053,22,0.039927,0,0.000000,305,0.553539,530,0.961887,346954.843750,0.000119
299,56,543,924,24207,20385,3822,3090,37,31,6,3,24700,29,475.085480,1337.124023,8.345055,0.797969,6.247208,1.449483,22,0.040516,0,0.000000,297,0.546961,523,0.963168,346736.687500,0.000003
300,26,546,924,24239,20409,3830,3096,32,24,8,6,24735,35,467.402588,1336.904053,8.357424,0.799784,6.223163,1.468683,22,0.040293,0,0.000000,298,0.545788,527,0.965201,346695.000000,0.000392
300,57,539,924,24272,20438,3834,3098,33,29,4,2,24761,26,466.742310,1347.768555,8.367598,0.781001,6.229919,1.479140,21,0.038961,0,0.000000,294,0.545455,523,0.970315,346778.062500,0.000928
301,27,537,924,24299,20460,3839,3103,27,22,5,5,24786,25,472.065125,1353.435913,8.366718,0.783145,6.241235,1.490222,22,0.040968,0,0.000000,299,0.556797,522,0.972067,346693.312500,0.000013
301,57,536,924,24323,20482,3841,3105,24,22,2,2,24809,23,473.654388,1356.489868,8.367944,0.788046,6.235067,1.489087,21,0.039179,0,0.000000,302,0.563433,523,0.975746,346704.218750,0.000198
302,27,546,924,24352,20505,3847,3110,29,23,6,5,24848,39,464.251678,1348.511108,8.364902,0.793126,6.222580,1.485485,23,0.042125,0,0.000000,311,0.569597,533,0.976190,346889.656250,0.000002
302,57,564,924,24381,20529,3852,3115,29,24,5,5,24895,47,446.255890,1331.406860,8.372546,0.789292,6.225338,1.483579,24,0.042553,0,0.000000,322,0.570922,551,0.976950,346793.187500,0.004587
303,28,577,924,24401,20546,3855,3118,20,17,3,3,24928,33,444.451263,1319.342285,8.361115,0.810882,6.217413,1.490366,24,0.041594,0,0.000000,334,0.578856,564,0.977470,346744.843750,0.008747
303,58,572,924,24429,20570,3859,3121,28,24,4,3,24951,23,448.172058,1326.325806,8.358528,0.808408,6.238563,1.499751,22,0.038462,0,0.000000,333,0.582168,557,0.973776,346778.250000,0.002318
304,28,563,924,24468,20605,3863,3124,39,35,4,3,24981,30,445.882263,1339.231689,8.373864,0.802279,6.264597,1.489988,21,0.037300,0,0.000000,328,0.582593,550,0.976909,346812.781250,0.000000
304,59,562,924,24499,20629,3870,3130,31,24,7,6,25011,30,444.867981,1341.467285,8.376125,0.799094,6.282417,1.490352,22,0.039146,0,0.000000,334,0.594306,548,0.975089,346751.593750,0.000000
305,29,558,924,24528,20654,3874,3132,29,25,4,2,25036,25,448.659302,1348.599731,8.370286,0.811466,6.262012,1.495116,22,0.039427,0,0.000000,330,0.591398,545,0.976703,346833.875000,0.001271
305,59,554,924,24555,20679,3876,3134,27,25,2,2,25059,23,453.335022,1355.503784,8.356335,0.809121,6.286485,1.496545,19,0.034296,0,0.000000,329,0.593863,539,0.972924,346692.625000,0.000394
306,29,549,924,24591,20705,3886,3143,36,26,10,9,25090,31,450.658997,1362.133179,8.369081,0.799346,6.313317,1.498049,18,0.032787,0,0.000000,330,0.601093,534,0.972678,346483.718750,0.006663
306,59,540,924,24633,20734,3899,3150,42,29,13,7,25123,33,453.396606,1375.994263,8.393051,0.781543,6.331412,1.456154,18,0.033333,0,0.000000,329,0.609259,525,0.972222,346185.625000,0.018076
307,29,560,924,24656,20747,3909,3156,23,13,10,6,25166,43,447.515686,1355.359741,8.405682,0.786310,6.309034,1.474107,19,0.033929,0,0.000000,340,0.607143,544,0.971429,346642.750000,0.000000
307,59,572,924,24687,20769,3918,3163,31,22,9,7,25209,43,442.250854,1345.234497,8.427759,0.772604,6.297797,1.482999,21,0.036713,0,0.000000,346,0.604895,554,0.968531,346518.687500,0.005153
308,29,579,924,24713,20790,3923,3167,26,21,5,4,25242,33,443.155121,1339.879639,8.441493,0.764717,6.335023,1.484332,20,0.034542,0,0.000000,352,0.607945,561,0.968912,346686.093750,0.038173
308,59,588,924,24748,20811,3937,3178,35,21,14,11,25286,44,442.473267,1333.260254,8.445740,0.766755,6.355841,1.490374,22,0.037415,0,0.000000,361,0.613946,566,0.962585,346652.718750,0.000222
309,29,593,924,24777,20827,3950,3185,29,16,13,7,25320,34,446.654602,1329.956543,8.462753,0.752722,6.323196,1.486000,22,0.037099,0,0.000000,361,0.608769,571,0.962901,346712.281250,0.000534
309,59,599,924,24817,20852,3965,3198,40,25,15,13,25366,46,440.688812,1326.987183,8.450503,0.757554,6.356164,1.462626,20,0.033389,0,0.000000,362,0.604341,576,0.961603,346621.718750,0.005944
310,30,606,924,24853,20865,3988,3216,36,13,23,18,25409,43,444.344116,1322.197266,8.452192,0.766683,6.350328,1.456072,22,0.036304,0,0.000000,359,0.592409,584,0.963696,346619.906250,0.004275
311,0,607,924,24891,20884,4007,3230,38,19,19,14,25448,39,449.259430,1323.532104,8.479206,0.744847,6.350296,1.454606,20,0.032949,0,0.000000,358,0.589786,586,0.965404,346594.687500,0.000001
311,30,604,924,24922,20900,4022,3243,31,16,15,13,25476,28,454.246521,1327.826172,8.449373,0.762689,6.384436,1.436844,18,0.029801,0,0.000000,353,0.584437,582,0.963576,346594.937500,0.000000
312,0,615,924,24953,20916,4037,3254,31,16,15,11,25518,42,455.743103,1319.681030,8.442004,0.768425,6.387784,1.424500,18,0.029268,0,0.000000,365,0.593496,590,0.959350,346728.843750,0.000020
312,31,627,924,24983,20932,4051,3267,30,16,14,13,25560,42,453.464874,1310.702759,8.433987,0.761717,6.413652,1.419970,18,0.028708,0,0.000000,370,0.590112,603,0.961722,346515.031250,0.000062
313,2,635,924,25008,20947,4061,3274,25,15,10,7,25593,33,459.646149,1305.364868,8.430578,0.757286,6.403257,1.429190,19,0.029921,0,0.000000,370,0.582677,609,0.959055,346509.906250,0.000000
313,33,653,924,25040,20965,4075,3286,32,18,14,12,25643,50,452.894226,1291.989746,8.417231,0.754264,6.391661,1.433636,19,0.029096,0,0.000000,385,0.589586,629,0.963247,346400.781250,0.000000
314,4,654,924,25071,20980,4091,3301,31,15,16,15,25675,32,459.361572,1293.190918,8.411680,0.757499,6.376764,1.435344,18,0.027523,0,0.000000,386,0.590214,629,0.961774,346483.187500,0.000000
314,34,672,924,25098,20999,4099,3308,27,19,8,7,25720,45,452.858246,1279.209961,8.405673,0.764024,6.374275,1.430116,18,0.026786,0,0.000000,392,0.583333,648,0.964286,346321.093750,0.006332
315,4,679,924,25128,21018,4110,3316,30,19,11,8,25757,37,454.470306,1275.221558,8.406948,0.761735,6.369864,1.425585,20,0.029455,0,0.000000,393,0.578792,655,0.964654,346344.406250,0.000398
315,33,695,924,25158,21038,4120,3325,30,20,10,9,25803,46,451.357147,1263.638550,8.389560,0.776686,6.381913,1.430974,18,0.025899,0,0.000000,398,0.572662,670,0.964029,346293.406250,0.000051
316,2,715,924,25181,21053,4128,3332,23,15,8,7,25846,43,450.429932,1249.558228,8.371785,0.779549,6.395071,1.427368,18,0.025175,0,0.000000,412,0.576224,690,0.965035,346246.093750,0.000761
316,32,729,924,25205,21074,4131,3334,24,21,3,2,25884,38,447.722137,1239.511475,8.359890,0.779613,6.407606,1.422348,16,0.021948,0,0.000000,421,0.577503,703,0.964335,346174.406250,0.003757
317,2,749,924,25229,21092,4137,3340,24,18,6,6,25928,44,449.125580,1226.627075,8.370254,0.772570,6.407056,1.424824,16,0.021362,0,0.000000,432,0.576769,722,0.963952,346254.156250,0.000003
317,32,761,924,25256,21106,4150,3350,27,14,13,10,25967,39,454.758667,1219.013794,8.371700,0.767790,6.404683,1.412731,16,0.021025,0,0.000000,437,0.574244,732,0.961892,346243.875000,0.000365
318,3,765,924,25286,21131,4155,3355,30,25,5,5,26001,34,457.509888,1218.086670,8.362178,0.775760,6.415484,1.409424,16,0.020915,0,0.000000,438,0.572549,736,0.962092,346585.093750,0.002175
318,33,777,924,25314,21151,4163,3362,28,20,8,7,26041,40,459.707275,1211.641602,8.365075,0.766521,6.418062,1.409042,16,0.020592,0,0.000000,440,0.566281,748,0.962677,346485.031250,0.000953
319,3,798,924,25331,21165,4166,3364,17,14,3,2,26079,38,463.505646,1198.791870,8.357218,0.765436,6.411940,1.405015,17,0.021303,0,0.000000,454,0.568922,769,0.963659,346446.437500,0.000000
319,32,800,924,25361,21184,4177,3369,30,19,11,5,26111,32,470.128021,1198.779175,8.346282,0.762935,6.438165,1.396484,16,0.020000,0,0.000000,446,0.557500,771,0.963750,346481.281250,0.000363
320,2,816,924,25393,21210,4183,3373,32,26,6,4,26159,48,464.100616,1189.943604,8.329887,0.777322,6.448944,1.392599,16,0.019608,0,0.000000,451,0.552696,785,0.962010,346427.593750,0.003001
320,31,825,924,25423,21233,4190,3379,30,23,7,6,26198,39,469.477844,1186.554932,8.339107,0.763398,6.461377,1.385885,15,0.018182,0,0.000000,460,0.557576,793,0.961212,346509.781250,0.000001
321,1,823,924,25457,21259,4198,3386,34,26,8,7,26230,32,473.536438,1188.855225,8.342875,0.762961,6.469388,1.382126,16,0.019441,0,0.000000,460,0.558931,790,0.959903,346826.906250,0.003243
321,31,811,924,25493,21285,4208,3393,36,26,10,7,26254,24,485.507904,1198.705078,8.341503,0.754381,6.495032,1.363703,15,0.018496,0,0.000000,456,0.562269,777,0.958076,346404.281250,0.000613
322,0,819,924,25525,21311,4214,3397,32,26,6,4,26294,40,486.032776,1195.827515,8.338637,0.764305,6.519689,1.378822,14,0.017094,0,0.000000,461,0.562882,784,0.957265,346363.906250,0.000000
322,30,820,924,25558,21338,4220,3402,33,27,6,5,26328,34,487.797150,1196.938599,8.328012,0.770556,6.533049,1.374291,13,0.015854,0,0.000000,463,0.564634,784,0.956098,346401.875000,0.000156
323,0,816,924,25600,21366,4234,3413,42,28,14,11,26366,38,488.495544,1200.479614,8.321238,0.775877,6.539032,1.368132,12,0.014706,0,0.000000,455,0.557598,781,0.957108,346413.937500,0.000004
323,29,822,924,25623,21385,4238,3416,23,19,4,3,26395,29,496.163483,1198.418823,8.316323,0.778854,6.544492,1.355516,12,0.014599,0,0.000000,457,0.555961,787,0.957421,346457.093750,0.000003
323,59,828,924,25656,21412,4244,3418,33,27,6,2,26434,39,496.068115,1197.065308,8.324740,0.779708,6.544352,1.345171,12,0.014493,0,0.000000,462,0.557971,793,0.957729,346412.343750,0.001681
324,29,826,924,25700,21446,4254,3422,44,34,10,4,26476,42,496.188721,1201.750977,8.328659,0.779450,6.563932,1.335935,11,0.013317,0,0.000000,454,0.549637,791,0.957627,346600.968750,0.001340
324,59,829,924,25734,21471,4263,3430,34,25,9,8,26513,37,500.449463,1201.877441,8.317112,0.785460,6.570655,1.324089,10,0.012063,0,0.000000,458,0.552473,794,0.957780,346415.468750,0.000087
325,29,821,924,25776,21506,4270,3437,42,35,7,7,26547,34,503.515045,1209.276123,8.328259,0.780946,6.585083,1.326857,10,0.012180,0,0.000000,455,0.554202,786,0.957369,346403.656250,0.000166
325,59,822,924,25816,21535,4281,3446,40,29,11,9,26588,41,506.007324,1211.902710,8.334457,0.770278,6.590112,1.341627,9,0.010949,0,0.000000,455,0.553528,789,0.959854,346408.812500,0.000000
326,28,824,924,25845,21560,4285,3450,29,25,4,4,26619,31,510.871674,1212.536865,8.336264,0.771241,6.581606,1.344749,8,0.009709,0,0.000000,460,0.558252,791,0.959951,346433.437500,0.002509
326,58,822,924,25882,21590,4292,3456,37,30,7,6,26654,35,510.163940,1215.599365,8.331414,0.781622,6.581151,1.350834,6,0.007299,0,0.000000,455,0.553528,791,0.962287,346382.093750,0.000372
327,28,832,924,25907,21610,4297,3460,25,20,5,4,26689,35,514.454529,1211.341553,8.328968,0.783378,6.580114,1.353492,6,0.007212,0,0.000000,465,0.558894,801,0.962740,346408.593750,0.001122
